loc_rowid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_disc,st_glon,st_glat,st_radv,st_radverr1,st_radverr2,st_radvlim
3120,Kepler-631,b,Kepler-631 b,Transit,17.97979059,0.00003770,-0.00003770,0,,,,,,,,,,,,,,,,,0.259,0.029,-0.021,0,19h47m32.58s,296.885757,+40d13m41.6s,40.228233,843.00,92.69,-67.00,0,13.500,,0,6185.00,85.62,-75.47,0,1.24,0.05,-0.05,0,1.33,0.14,-0.10,0,2016-05-10,,,,,2016,74.597711,7.458408,,,,
3121,Kepler-632,b,Kepler-632 b,Transit,30.99660733,0.00004756,-0.00004756,0,,,,,,,,,,,,,,,,,0.197,0.029,-0.007,0,19h49m00.63s,297.252613,+40d17m19.0s,40.288605,349.00,11.56,-10.80,0,13.332,,0,5322.00,89.61,-82.67,0,0.91,0.03,-0.03,0,0.84,0.02,-0.02,0,2016-05-10,,,,,2016,74.789890,7.244643,,,,
3122,Kepler-633,b,Kepler-633 b,Transit,8.50340718,0.00002680,-0.00002680,0,,,,,,,,,,,,,,,,,0.145,0.028,-0.019,0,19h40m52.18s,295.217437,+40d35m32.1s,40.592251,634.00,118.05,-79.30,0,13.716,,0,5899.00,86.22,-91.57,0,1.02,0.06,-0.06,0,1.15,0.21,-0.14,0,2016-05-10,,,,,2016,74.298900,8.746268,,,,
3123,Kepler-634,b,Kepler-634 b,Transit,5.16950177,0.00001029,-0.00001029,0,,,,,,,,,,,,,,,,,0.169,0.027,-0.022,0,19h24m46.82s,291.195065,+40d42m09.7s,40.702706,757.00,118.16,-99.05,0,13.550,,0,6075.00,86.22,-77.53,0,1.03,0.09,-0.07,0,1.24,0.19,-0.16,0,2016-05-10,,,,,2016,72.981206,11.510761,,,,
3124,Kepler-635,b,Kepler-635 b,Transit,23.44971004,0.00007672,-0.00007672,0,,,,,,,,,,,,,,,,,0.236,0.032,-0.024,0,19h19m05.58s,289.773247,+40d48m02.6s,40.800724,826.00,105.98,-84.63,0,13.310,,0,6174.00,70.40,-82.75,0,1.33,0.06,-0.05,0,1.51,0.20,-0.15,0,2016-05-10,,,,,2016,72.595881,12.524503,,,,
3125,Kepler-636,b,Kepler-636 b,Transit,16.08066115,0.00000560,-0.00000560,0,,,,,,,,,,,,,,,,,0.397,0.012,-0.012,0,19h34m22.05s,293.591889,+41d05m42.6s,41.095161,341.00,11.33,-11.38,0,13.653,,0,5203.00,56.47,-72.86,0,0.85,0.03,-0.04,0,0.80,0.02,-0.02,0,2016-05-10,,,,,2016,74.166454,10.068381,,,,
3126,Kepler-637,b,Kepler-637 b,Transit,23.20584623,0.00005368,-0.00005368,0,,,,,,,,,,,,,,,,,0.424,0.045,-0.050,0,19h29m40.14s,292.417233,+41d25m00.8s,41.416882,1575.00,164.18,-186.92,0,13.413,,0,6096.00,46.96,-44.44,0,1.64,0.07,-0.10,0,2.56,0.27,-0.30,0,2016-05-10,,,,,2016,74.050430,11.001275,,,,
3127,Kepler-638,b,Kepler-638 b,Transit,6.07972888,0.00001513,-0.00001513,0,,,,,,,,,,,,,,,,,0.163,0.050,-0.028,0,18h59m40.66s,284.919429,+41d37m01.9s,41.617195,426.00,137.23,-41.61,0,13.532,,0,5382.00,50.10,-59.39,0,0.88,0.04,-0.04,0,0.93,0.29,-0.09,0,2016-05-10,,,,,2016,71.854780,16.196188,-57.02,4.23,-4.23,0
3128,Kepler-639,b,Kepler-639 b,Transit,10.21420496,0.00002131,-0.00002131,0,,,,,,,,,,,,,,,,,0.212,0.049,-0.030,0,19h28m44.85s,292.186888,+41d43m37.3s,41.727039,680.00,136.07,-94.49,0,13.336,,0,5896.00,76.96,-59.62,0,1.14,0.09,-0.06,0,1.29,0.26,-0.18,0,2016-05-10,,,,,2016,74.254887,11.293942,,,,
3129,Kepler-640,b,Kepler-640 b,Transit,22.24813967,0.00003515,-0.00003515,0,,,,,,,,,,,,,,,,,0.228,0.007,-0.020,0,19h44m07.73s,296.032191,+42d07m54.0s,42.131680,538.00,19.13,-16.46,0,13.721,,0,5653.00,72.44,-62.83,0,1.01,0.03,-0.03,0,0.94,0.03,-0.03,0,2016-05-10,,,,,2016,75.963177,8.944765,,,,
3130,Kepler-641,b,Kepler-641 b,Transit,9.48961571,0.00002398,-0.00002398,0,,,,,,,,,,,,,,,,,0.165,0.028,-0.022,0,19h27m17.64s,291.823482,+42d30m58.4s,42.516216,673.00,115.44,-84.25,0,13.774,,0,5713.00,81.57,-83.52,0,1.02,0.05,-0.04,0,1.13,0.19,-0.14,0,2016-05-10,,,,,2016,74.855841,11.884607,,,,
3131,Kepler-642,b,Kepler-642 b,Transit,4.41745855,0.00000660,-0.00000660,0,,,,,,,,,,,,,,,,,0.259,0.116,-0.050,0,19h35m20.29s,293.834559,+42d37m29.9s,42.624962,1022.00,448.37,-200.31,0,13.343,,0,6570.00,133.26,-201.09,0,1.40,0.23,-0.16,0,1.66,0.74,-0.32,0,2016-05-10,,,,,2016,75.632419,10.609806,,,,
3132,Kepler-643,b,Kepler-643 b,Transit,16.33889626,0.00001826,-0.00001826,0,,,,,,,,,,,,,,,,,0.906,0.031,-0.024,0,19h21m18.56s,290.327325,+42d53m53.8s,42.898281,1029.00,35.87,-26.94,0,13.781,,0,4908.00,45.26,-47.77,0,1.00,0.07,-0.04,0,2.52,0.08,-0.07,0,2016-05-10,,,,,2016,74.722983,13.041249,,,,
3133,Kepler-644,b,Kepler-644 b,Transit,3.17391710,0.00000423,-0.00000423,0,,,,,,,,,,,,,,,,,0.281,0.103,-0.054,0,19h41m54.18s,295.475743,+43d29m35.3s,43.493137,1413.00,515.33,-275.94,0,13.949,,0,6747.00,156.03,-238.58,0,1.49,0.22,-0.17,0,1.81,0.67,-0.35,0,2016-05-10,,,,,2016,76.980110,9.951695,,,,
3134,Kepler-645,b,Kepler-645 b,Transit,3.27582262,0.00000477,-0.00000477,0,,,,,,,,,,,,,,,,,0.187,0.056,-0.025,0,19h21m17.46s,290.322766,+44d02m08.9s,44.035809,901.00,268.27,-129.40,0,13.992,,0,6170.00,144.24,-162.10,0,1.13,0.14,-0.09,0,1.21,0.36,-0.16,0,2016-05-10,,,,,2016,75.781307,13.524018,,,,
3135,Kepler-646,b,Kepler-646 b,Transit,15.87364565,0.00004300,-0.00004300,0,,,,,,,,,,,,,,,,,0.178,0.033,-0.017,0,19h21m53.12s,290.471339,+44d23m13.5s,44.387085,513.00,77.49,-48.60,0,13.766,,0,5634.00,117.96,-139.42,0,0.93,0.06,-0.06,0,0.91,0.13,-0.08,0,2016-05-10,,,,,2016,76.155236,13.574881,,,,
3136,Kepler-647,b,Kepler-647 b,Transit,16.22546490,0.00015560,-0.00015560,0,,,,,,,,,,,,,,,,,0.104,0.012,-0.010,0,18h59m09.19s,284.788295,+44d35m30.0s,44.591675,789.00,93.38,-70.74,0,13.965,,0,6020.00,81.21,-72.51,0,1.03,0.06,-0.05,0,1.07,0.13,-0.09,0,2016-05-10,,,,,2016,74.704575,17.385115,,,,
3137,Kepler-648,b,Kepler-648 b,Transit,17.42117490,0.00002066,-0.00002066,0,,,,,,,,,,,,,,,,,0.287,0.011,-0.021,0,18h55m35.92s,283.899655,+45d01m00.8s,45.016888,665.00,24.26,-23.65,0,13.939,,0,5741.00,54.98,-51.62,0,1.05,0.03,-0.03,0,0.98,0.03,-0.03,0,2016-05-10,,,,,2016,74.885481,18.125825,,,,
3138,Kepler-649,b,Kepler-649 b,Transit,29.90722674,0.00005373,-0.00005373,0,,,,,,,,,,,,,,,,,0.202,0.012,-0.011,0,19h02m37.42s,285.655936,+45d04m46.4s,45.079556,525.00,32.74,-29.39,0,13.437,,0,5871.00,62.24,-54.67,0,0.97,0.04,-0.05,0,0.94,0.06,-0.05,0,2016-05-10,,,,,2016,75.415340,16.990772,,,,
3139,Kepler-65,b,Kepler-65 b,Transit,2.15491000,0.00000500,-0.00000500,0,0.035000,0.002000,-0.001000,0,,,,,,,,,,,,,0.127,0.003,-0.003,0,19h14m45.29s,288.688700,+41d09m04.2s,41.151173,291.00,9.70,-9.97,0,11.018,,0,6211.00,66.00,-66.00,0,1.25,0.06,-0.06,0,1.41,0.03,-0.03,0,2014-05-14,,,,,2012,72.569615,13.414787,-16.72,0.96,-0.96,0
3140,Kepler-65,c,Kepler-65 c,Transit,5.85994400,0.00000300,-0.00000300,0,0.068000,0.004000,-0.002000,0,,,,,,,,,,,,,0.230,0.005,-0.005,0,19h14m45.29s,288.688700,+41d09m04.2s,41.151173,291.00,9.70,-9.97,0,11.018,,0,6211.00,66.00,-66.00,0,1.25,0.06,-0.06,0,1.41,0.03,-0.03,0,2014-05-14,,,,,2012,72.569615,13.414787,-16.72,0.96,-0.96,0
3141,Kepler-65,d,Kepler-65 d,Transit,8.13123000,0.00002000,-0.00002000,0,0.084000,0.006000,-0.002000,0,,,,,,,,,,,,,0.136,0.004,-0.004,0,19h14m45.29s,288.688700,+41d09m04.2s,41.151173,291.00,9.70,-9.97,0,11.018,,0,6211.00,66.00,-66.00,0,1.25,0.06,-0.06,0,1.41,0.03,-0.03,0,2014-05-14,,,,,2012,72.569615,13.414787,-16.72,0.96,-0.96,0
3142,Kepler-650,b,Kepler-650 b,Transit,3.03214559,0.00000331,-0.00000331,0,,,,,,,,,,,,,,,,,0.264,0.045,-0.040,0,19h16m00.21s,289.000875,+45d09m15.4s,45.154270,805.00,138.42,-122.22,0,13.684,,0,5849.00,64.94,-77.61,0,1.08,0.08,-0.05,0,1.35,0.23,-0.21,0,2016-05-10,,,,,2016,76.433629,14.841940,,,,
3143,Kepler-651,b,Kepler-651 b,Transit,21.38521506,0.00003880,-0.00003880,0,,,,,,,,,,,,,,,,,0.211,0.020,-0.012,0,19h09m19.87s,287.332790,+46d12m12.6s,46.203500,537.00,24.70,-23.32,0,13.940,,0,5522.00,64.16,-54.30,0,0.92,0.03,-0.04,0,0.87,0.04,-0.03,0,2016-05-10,,,,,2016,76.961662,16.325279,,,,
3144,Kepler-652,b,Kepler-652 b,Transit,4.18200253,0.00000172,-0.00000172,0,,,,,,,,,,,,,,,,,0.222,0.005,-0.004,0,19h12m01.95s,288.008110,+46d28m24.8s,46.473557,423.00,10.04,-9.39,0,13.393,,0,5490.00,43.22,-40.88,0,0.97,0.02,-0.02,0,0.88,0.02,-0.01,0,2016-05-10,,,,,2016,77.407669,15.998481,,,,
3145,Kepler-653,b,Kepler-653 b,Transit,14.70748976,0.00003759,-0.00003759,0,,,,,,,,,,,,,,,,,0.174,0.026,-0.023,0,18h48m51.10s,282.212930,+46d43m04.1s,46.717819,593.00,86.31,-79.11,0,13.387,,0,5665.00,54.97,-60.88,0,1.02,0.05,-0.04,0,1.19,0.17,-0.16,0,2016-05-10,,,,,2016,76.158453,19.806008,,,,
3146,Kepler-653,c,Kepler-653 c,Transit,0.90037648,0.00000363,-0.00000363,0,,,,,,,,,,,,,,,,,0.070,0.012,-0.011,0,18h48m51.10s,282.212930,+46d43m04.1s,46.717819,593.00,86.31,-79.11,0,13.387,,0,5665.00,54.97,-60.88,0,1.02,0.05,-0.04,0,1.19,0.17,-0.16,0,2016-05-10,,,,,2016,76.158453,19.806008,,,,
3147,Kepler-654,b,Kepler-654 b,Transit,13.72465129,0.00005006,-0.00005006,0,,,,,,,,,,,,,,,,,0.185,0.033,-0.023,0,19h48m16.42s,297.068412,+46d50m03.4s,46.834278,661.00,103.47,-66.61,0,13.645,,0,5865.00,93.80,-89.45,0,1.04,0.05,-0.04,0,1.11,0.17,-0.11,0,2016-05-10,,,,,2016,80.509492,10.552623,,,,
3148,Kepler-655,b,Kepler-655 b,Transit,46.40633580,0.00016510,-0.00016510,0,,,,,,,,,,,,,,,,,0.242,0.037,-0.024,0,19h49m02.18s,297.259092,+46d50m35.5s,46.843193,783.00,114.73,-77.86,0,13.489,,0,6170.00,72.99,-62.57,0,1.15,0.06,-0.05,0,1.24,0.18,-0.12,0,2016-05-10,,,,,2016,80.581166,10.442503,,,,
3149,Kepler-656,b,Kepler-656 b,Transit,1.26025909,0.00000066,-0.00000066,0,,,,,,,,,,,,,,,,,0.278,0.019,-0.030,0,19h13m18.70s,288.327899,+47d22m53.7s,47.381592,867.00,60.08,-55.61,0,15.342,,0,5281.00,63.29,-58.78,0,0.86,0.04,-0.04,0,0.82,0.05,-0.05,0,2016-05-10,,,,,2016,78.367023,16.148185,,,,
3150,Kepler-657,b,Kepler-657 b,Transit,24.54350418,0.00006435,-0.00006435,0,,,,,,,,,,,,,,,,,0.314,0.062,-0.029,0,19h24m47.35s,291.197299,+47d18m28.1s,47.307800,1244.00,244.37,-117.67,0,15.344,,0,5808.00,88.65,-121.47,0,1.01,0.06,-0.06,0,1.01,0.20,-0.09,0,2016-05-10,,,,,2016,79.106573,14.338181,,,,
3151,Kepler-658,b,Kepler-658 b,Transit,1.28707676,0.00000119,-0.00000119,0,,,,,,,,,,,,,,,,,0.145,0.005,-0.005,0,18h51m56.11s,282.983790,+47d34m42.9s,47.578590,341.00,14.21,-16.90,0,15.488,,0,4103.00,39.35,-37.36,0,0.63,0.02,-0.03,0,0.60,0.02,-0.02,0,2016-05-10,,,,,2016,77.204364,19.591249,,,,
3152,Kepler-659,b,Kepler-659 b,Transit,17.67179600,0.00005558,-0.00005558,0,,,,,,,,,,,,,,,,,0.223,0.029,-0.021,0,19h10m25.97s,287.608202,+47d30m34.9s,47.509686,688.00,28.16,-34.77,0,15.556,,0,4870.00,49.22,-56.10,0,0.79,0.03,-0.04,0,0.74,0.03,-0.04,0,2016-05-10,,,,,2016,78.296440,16.646904,,,,
3153,Kepler-66,b,Kepler-66 b,Transit,17.81581500,0.00007500,-0.00007500,0,0.135200,0.001700,-0.001700,0,,,,,,,,,,,,,0.250,0.014,-0.014,0,19h35m55.58s,293.981569,+46d41m15.9s,46.687748,1107.00,90.00,-90.00,0,15.300,,0,5962.00,79.00,-79.00,0,1.04,0.04,-0.04,0,0.97,0.04,-0.04,0,2014-05-14,,,,,2013,79.376465,12.358035,,,,
3154,Kepler-660,b,Kepler-660 b,Transit,9.27358194,0.00001178,-0.00001178,0,,,,,,,,,,,,,,,,,0.229,0.010,-0.015,0,19h12m33.18s,288.138262,+47d43m28.0s,47.724453,564.00,23.98,-36.50,0,15.302,,0,4779.00,44.67,-49.24,0,0.75,0.04,-0.05,0,0.71,0.03,-0.04,0,2016-05-10,,,,,2016,78.645426,16.398209,,,,
3155,Kepler-661,b,Kepler-661 b,Transit,6.02930132,0.00000536,-0.00000536,0,,,,,,,,,,,,,,,,,0.274,0.011,-0.019,0,18h54m50.61s,283.710881,+47d51m47.8s,47.863270,558.00,25.54,-35.29,0,15.784,,0,4483.00,56.76,-57.11,0,0.70,0.03,-0.04,0,0.67,0.03,-0.04,0,2016-05-10,,,,,2016,77.660916,19.223992,,,,
3156,Kepler-662,b,Kepler-662 b,Transit,21.67697486,0.00006711,-0.00006711,0,,,,,,,,,,,,,,,,,0.194,0.010,-0.011,0,19h21m51.63s,290.465134,+47d55m45.0s,47.929180,641.00,26.99,-36.24,0,15.377,,0,4897.00,52.49,-59.98,0,0.79,0.04,-0.04,0,0.74,0.03,-0.04,0,2016-05-10,,,,,2016,79.481698,15.043874,,,,
3157,Kepler-663,b,Kepler-663 b,Transit,4.99678284,0.00001448,-0.00001448,0,,,,,,,,,,,,,,,,,0.232,0.018,-0.014,0,19h51m13.98s,297.808262,+47d56m48.0s,47.946671,1030.00,74.38,-63.50,0,15.861,,0,5264.00,90.56,-127.67,0,0.86,0.04,-0.04,0,0.82,0.06,-0.04,0,2016-05-10,,,,,2016,81.746687,10.649672,,,,
3158,Kepler-664,b,Kepler-664 b,Transit,2.52559332,0.00000367,-0.00000367,0,,,,,,,,,,,,,,,,,0.237,0.061,-0.022,0,19h15m01.17s,288.754887,+48d13m34.3s,48.226200,1386.00,363.27,-133.71,0,15.509,,0,5754.00,73.56,-86.08,0,1.01,0.06,-0.05,0,1.02,0.26,-0.10,0,2016-05-10,,,,,2016,79.293508,16.210480,,,,
3159,Kepler-665,b,Kepler-665 b,Transit,16.01310205,0.00004308,-0.00004308,0,,,,,,,,,,,,,,,,,0.232,0.013,-0.013,0,19h48m06.15s,297.025630,+48d28m42.9s,48.478596,651.00,32.14,-36.75,0,15.390,,0,4913.00,93.83,-86.97,0,0.79,0.04,-0.04,0,0.74,0.03,-0.04,0,2016-05-10,,,,,2016,81.967495,11.362370,,,,
3160,Kepler-666,b,Kepler-666 b,Transit,4.49876092,0.00001769,-0.00001769,0,,,,,,,,,,,,,,,,,0.214,0.052,-0.025,0,19h53m49.64s,298.456840,+48d47m29.7s,48.791592,1330.00,316.53,-168.02,0,15.395,,0,5887.00,164.92,-179.03,0,1.03,0.09,-0.08,0,1.05,0.25,-0.12,0,2016-05-10,,,,,2016,82.711151,10.684354,,,,
3161,Kepler-667,b,Kepler-667 b,Transit,41.43962808,0.00008183,-0.00008183,0,,,,,,,,,,,,,,,,,0.422,0.035,-0.025,0,19h42m13.21s,295.555049,+49d01m02.4s,49.017342,907.00,76.21,-51.70,0,15.400,,0,5327.00,53.04,-70.39,0,0.91,0.04,-0.04,0,0.87,0.07,-0.05,0,2016-05-10,,,,,2016,81.992701,12.471342,,,,
3162,Kepler-668,b,Kepler-668 b,Transit,8.35390639,0.00001695,-0.00001695,0,,,,,,,,,,,,,,,,,0.241,0.021,-0.016,0,19h01m59.82s,285.499250,+49d16m38.5s,49.277348,877.00,70.00,-59.00,0,15.317,,0,5352.00,60.59,-60.88,0,0.87,0.04,-0.05,0,0.82,0.06,-0.05,0,2016-05-10,,,,,2016,79.492117,18.592747,,,,
3163,Kepler-669,b,Kepler-669 b,Transit,4.12554687,0.00000310,-0.00000310,0,,,,,,,,,,,,,,,,,0.431,0.114,-0.049,0,19h27m44.68s,291.936173,+49d15m14.3s,49.253986,1778.00,463.31,-208.21,0,15.506,,0,6038.00,97.84,-109.18,0,1.15,0.10,-0.07,0,1.20,0.32,-0.13,0,2016-05-10,,,,,2016,81.145486,14.703595,,,,
3164,Kepler-67,b,Kepler-67 b,Transit,15.72590000,0.00011000,-0.00011000,0,0.117100,0.001500,-0.001500,0,,,,,,,,,,,,,0.262,0.014,-0.014,0,19h36m36.80s,294.153336,+46d09m59.2s,46.166438,1107.00,90.00,-90.00,0,16.400,,0,5331.00,63.00,-63.00,0,0.86,0.03,-0.03,0,0.78,0.03,-0.03,0,2014-05-14,,,,,2013,78.954598,12.017824,,,,
3165,Kepler-670,b,Kepler-670 b,Transit,2.81650485,0.00000015,-0.00000015,0,,,,,,,,,,,,,,,,,1.176,0.262,-0.108,0,19h48m03.71s,297.015468,+49d13m31.1s,49.225292,980.00,218.34,-97.82,0,15.052,,0,5709.00,89.42,-134.39,0,0.99,0.05,-0.06,0,0.99,0.22,-0.09,0,2016-05-10,,,,,2016,82.635495,11.721873,,,,
3166,Kepler-671,b,Kepler-671 b,Transit,4.28095859,0.00000648,-0.00000648,0,,,,,,,,,,,,,,,,,0.240,0.044,-0.018,0,19h37m03.79s,294.265808,+49d18m50.7s,49.314091,1139.00,200.13,-87.05,0,15.356,,0,5624.00,74.83,-91.38,0,0.97,0.05,-0.04,0,0.95,0.17,-0.07,0,2016-05-10,,,,,2016,81.875260,13.357673,,,,
3167,Kepler-672,b,Kepler-672 b,Transit,38.37746230,0.00015550,-0.00015550,0,,,,,,,,,,,,,,,,,0.223,0.029,-0.016,0,19h26m53.28s,291.722008,+49d28m51.2s,49.480877,1011.00,127.59,-74.15,0,15.172,,0,5627.00,75.47,-79.72,0,0.95,0.04,-0.05,0,0.92,0.11,-0.06,0,2016-05-10,,,,,2016,81.298877,14.924819,,,,
3168,Kepler-673,b,Kepler-673 b,Transit,3.72873109,0.00000093,-0.00000093,0,,,,,,,,,,,,,,,,,0.583,0.047,-0.043,0,19h23m08.58s,290.785759,+50d03m14.8s,50.054119,978.00,79.56,-65.42,0,15.523,,0,5355.00,60.40,-71.68,0,0.88,0.04,-0.05,0,0.84,0.07,-0.05,0,2016-05-10,,,,,2016,81.585523,15.710844,,,,
3169,Kepler-674,b,Kepler-674 b,Transit,2.24338185,0.00000272,-0.00000272,0,,,,,,,,,,,,,,,,,0.151,0.009,-0.006,0,19h00m42.29s,285.176211,+50d08m59.3s,50.149818,302.00,18.81,-17.56,0,15.135,,0,4192.00,40.95,-42.83,0,0.60,0.04,-0.04,0,0.57,0.03,-0.02,0,2016-05-10,,,,,2016,80.282609,19.087847,,,,
3170,Kepler-675,b,Kepler-675 b,Transit,2.33743801,0.00000207,-0.00000207,0,,,,,,,,,,,,,,,,,0.218,0.021,-0.014,0,19h35m20.00s,293.833326,+50d13m49.3s,50.230354,651.00,31.74,-38.06,0,15.334,,0,4945.00,69.87,-70.99,0,0.79,0.04,-0.04,0,0.75,0.03,-0.04,0,2016-05-10,,,,,2016,82.596517,14.010706,,,,
3171,Kepler-676,b,Kepler-676 b,Transit,11.59822172,0.00001399,-0.00001399,0,,,,,,,,,,,,,,,,,0.271,0.012,-0.030,0,19h44m53.27s,296.221970,+50d17m14.1s,50.287237,243.00,14.91,-16.72,0,15.937,,0,3701.00,39.31,-40.14,0,0.51,0.02,-0.03,0,0.49,0.02,-0.03,0,2016-05-10,,,,,2016,83.351643,12.670826,,,,
3172,Kepler-677,b,Kepler-677 b,Transit,6.57531678,0.00000369,-0.00000369,0,,,,,,,,,,,,,,,,,0.480,0.104,-0.037,0,19h20m23.54s,290.098067,+50d19m17.8s,50.321609,1180.00,252.65,-99.12,0,15.312,,0,5723.00,68.82,-87.95,0,1.00,0.05,-0.05,0,0.99,0.21,-0.08,0,2016-05-10,,,,,2016,81.658778,16.221198,,,,
3173,Kepler-678,b,Kepler-678 b,Transit,7.27503724,0.00000427,-0.00000427,0,,,,,,,,,,,,,,,,,0.459,0.059,-0.031,0,19h41m49.27s,295.455293,+50d29m40.4s,50.494560,875.00,112.58,-61.05,0,15.080,,0,5520.00,72.95,-108.11,0,0.94,0.04,-0.05,0,0.91,0.12,-0.06,0,2016-05-10,,,,,2016,83.312093,13.200366,,,,
3174,Kepler-679,b,Kepler-679 b,Transit,12.39358604,0.00003829,-0.00003829,0,,,,,,,,,,,,,,,,,0.269,0.029,-0.035,0,19h44m05.12s,296.021342,+50d34m04.0s,50.567783,968.00,89.61,-75.62,0,15.505,,0,5403.00,97.13,-105.75,0,0.87,0.05,-0.05,0,0.84,0.07,-0.06,0,2016-05-10,,,,,2016,83.547003,12.913205,,,,
3175,Kepler-68,b,Kepler-68 b,Transit,5.39876000,0.00000400,-0.00000400,0,,,,0,0.000000,,,0,87.600,0.900,-0.900,0,0.02000,0.01000,-0.01000,0,0.210,0.060,-0.060,0,19h24m07.75s,291.032305,+49d02m25.0s,49.040272,135.00,10.00,-10.00,0,9.990,0.180,0,5793.00,74.00,-74.00,0,1.19,0.18,-0.18,0,1.28,0.06,-0.06,0,2018-04-26,,,,0,2013,80.691260,15.153708,-20.90,0.10,-0.10,0
3176,Kepler-68,c,Kepler-68 c,Transit,9.60504000,,,0,,,,,,,,,,,,,0.02265,,,1,0.089,0.002,-0.002,0,19h24m07.75s,291.032305,+49d02m25.0s,49.040272,135.00,10.00,-10.00,0,9.990,0.180,0,5793.00,74.00,-74.00,0,1.19,0.18,-0.18,0,1.28,0.06,-0.06,0,2016-10-27,,,,,2013,80.691260,15.153708,-20.90,0.10,-0.10,0
3177,Kepler-68,d,Kepler-68 d,Radial Velocity,625.00000000,16.00000000,-16.00000000,0,,,,,,,,,,,,,0.84007,0.05034,-0.05034,0,,,,,19h24m07.75s,291.032305,+49d02m25.0s,49.040272,135.00,10.00,-10.00,0,9.990,0.180,0,5793.00,74.00,-74.00,0,1.19,0.18,-0.18,0,1.28,0.06,-0.06,0,2016-10-27,,,,,2013,80.691260,15.153708,-20.90,0.10,-0.10,0
3178,Kepler-680,b,Kepler-680 b,Transit,3.68992629,0.00000943,-0.00000943,0,,,,,,,,,,,,,,,,,0.216,0.073,-0.022,0,19h26m29.38s,291.622410,+50d37m05.7s,50.618237,1342.00,446.09,-145.05,0,15.242,,0,5890.00,77.37,-99.20,0,1.08,0.10,-0.06,0,1.11,0.38,-0.11,0,2016-05-10,,,,,2016,82.345613,15.451350,,,,
3179,Kepler-681,b,Kepler-681 b,Transit,26.39435646,0.00006078,-0.00006078,0,,,,,,,,,,,,,,,,,0.275,0.014,-0.014,0,19h17m35.93s,289.399721,+51d15m01.2s,51.250324,666.00,33.17,-37.24,0,15.234,,0,5021.00,63.80,-62.09,0,0.80,0.04,-0.05,0,0.76,0.03,-0.04,0,2016-05-10,,,,,2016,82.373983,16.987799,,,,
3180,Kepler-682,b,Kepler-682 b,Transit,12.61190667,0.00000646,-0.00000646,0,,,,,,,,,,,,,,,,,0.658,0.069,-0.045,0,19h16m26.93s,289.112222,+51d44m14.6s,51.737381,951.00,101.45,-67.82,0,15.140,,0,5559.00,84.63,-82.16,0,0.92,0.04,-0.05,0,0.89,0.09,-0.06,0,2016-05-10,,,,,2016,82.774974,17.337757,,,,
3181,Kepler-683,b,Kepler-683 b,Transit,2.53918318,0.00000511,-0.00000511,0,,,,,,,,,,,,,,,,,0.176,0.030,-0.015,0,19h25m45.60s,291.439982,+37d54m20.4s,37.905656,976.00,166.50,-94.05,0,15.026,,0,5703.00,140.91,-149.37,0,0.96,0.06,-0.06,0,0.95,0.16,-0.08,0,2016-05-10,,,,,2016,70.514638,10.100224,,,,
3182,Kepler-684,b,Kepler-684 b,Transit,6.77030201,0.00000886,-0.00000886,0,,,,,,,,,,,,,,,,,0.300,0.027,-0.027,0,19h23m28.92s,290.870517,+38d16m25.1s,38.273635,1066.00,97.73,-92.81,0,15.591,,0,5493.00,123.67,-118.74,0,0.89,0.06,-0.06,0,0.86,0.08,-0.07,0,2016-05-10,,,,,2016,70.646645,10.665401,,,,
3183,Kepler-685,b,Kepler-685 b,Transit,1.62552220,0.00000015,-0.00000015,0,,,,,,,,,,,,,,,,,0.944,0.273,-0.106,0,19h35m29.26s,293.871930,+38d25m22.6s,38.422949,1145.00,327.07,-137.21,0,15.001,,0,5963.00,94.44,-126.15,0,1.11,0.11,-0.07,0,1.16,0.34,-0.13,0,2016-05-10,,,,,2016,71.868617,8.637735,,,,
3184,Kepler-686,b,Kepler-686 b,Transit,1.59474546,0.00000011,-0.00000011,0,,,,,,,,,,,,,,,,,1.084,0.176,-0.090,0,19h00m51.31s,285.213807,+39d01m38.9s,39.027485,1203.00,199.22,-107.40,0,15.530,,0,5649.00,155.14,-112.79,0,0.94,0.06,-0.06,0,0.92,0.15,-0.08,0,2016-05-10,,,,,2016,69.461519,14.994721,,,,
